s_name,county,address,geo_loc,gmaps_url,s_type,area
王鼎時間科藝體驗館,新北市,新北市土城區大暖路136號,POINT(121.42360 24.95585),https://www.google.com/maps/place/?q=place_id:ChIJaeQ6M8AcaDQRER5VgSV_eyY,室內,土城區
淡水藝術工坊,新北市,新北市淡水區中正路298號2樓,POINT(121.43735 25.17233),https://www.google.com/maps/place/?q=place_id:ChIJKe6vZFqlQjQRoj8yqNQWPXk,戶外,淡水區
綠光農園,新北市,新北市坪林區𩻸魚堀53號,POINT(121.70463 24.93033),https://www.google.com/maps/place/?q=place_id:ChIJVVVVVZX4ZzQRPDQz5LJTnMI,戶外,坪林區
翡翠茶園,新北市,新北市石碇區北宜路六段13股巷6號,POINT(121.63730 24.94323),https://www.google.com/maps/place/?q=place_id:ChIJMwg9bpH_ZzQRrnRrqiye1dU,戶外,石碇區
三峽藍染遊客服務中心-青出於藍染工坊,新北市,新北市三峽區仁愛街47號,POINT(121.36862 24.93297),https://www.google.com/maps/place/?q=place_id:ChIJOxSgNe4baDQRGAl1Q7Tvx_U,室內,三峽區
雲門 Cloud Gate,新北市,新北市淡水區中正路一段6巷36號,POINT(121.42871 25.18007),https://www.google.com/maps/place/?q=place_id:ChIJsY5ajkilQjQRcZYS_Bsuj5M,戶外,淡水區
本山五坑,新北市,新北市瑞芳區金光路8號,POINT(121.85916 25.10652),https://www.google.com/maps/place/?q=place_id:ChIJpe7mWOBEXTQR6_PK6awpcTI,戶外,瑞芳區
樹梅坪古道,新北市,新北市瑞芳區樹梅坪古道,POINT(121.84843 25.10338),https://www.google.com/maps/place/?q=place_id:ChIJkUHtv-hFXTQREHhVWigj1_U,戶外,瑞芳區
大粗坑古道,新北市,新北市瑞芳區,POINT(121.84225 25.09122),https://www.google.com/maps/place/?q=place_id:ChIJn_dnTDJFXTQRFU_yn6Fkt6U,戶外,瑞芳區
淡水金色水岸,新北市,新北市淡水區環河道路,POINT(121.44146 25.16891),https://www.google.com/maps/place/?q=place_id:ChIJdzh9H1GlQjQR_MyByBscV6U,戶外,淡水區
望古瀑布,新北市,新北市平溪區,POINT(121.75880 25.03487),https://www.google.com/maps/place/?q=place_id:ChIJmaTHDLVWXTQR4W5prF37jqU,戶外,平溪區
雙溪渡船頭,新北市,新北市雙溪區泰昌街,POINT(121.86439 25.03418),https://www.google.com/maps/place/?q=place_id:ChIJXwsX0a5bXTQR49zouZlIxro,戶外,雙溪區
新板特區,新北市,新北市板橋區新站路28號,POINT(121.46698 25.01342),https://www.google.com/maps/place/?q=place_id:ChIJn0V-yRioQjQRY9rfoYGEWCY,戶外,板橋區
新北市政府市民廣場,新北市,新北市板橋區中山路一段161號,POINT(121.46498 25.01324),https://www.google.com/maps/place/?q=place_id:ChIJq2QwKRmoQjQRMpx-0D_asa4,戶外,板橋區
猴硐貓公所,新北市,新北市瑞芳區柴寮路345號,POINT(121.82743 25.08792),https://www.google.com/maps/place/?q=place_id:ChIJ5Sq_nyNbXTQRBoilZbJHDWw,戶外,瑞芳區
新北市立圖書館總館,新北市,新北市板橋區貴興路139號,POINT(121.45515 25.00149),https://www.google.com/maps/place/?q=place_id:ChIJA-M1CK8CaDQRCXVH961Pey0,室內,板橋區
鴨鴨公園,新北市,新北市三重區環河南路299號,POINT(121.49076 25.04870),https://www.google.com/maps/place/?q=place_id:ChIJ4R81cP6oQjQRG8Kh3xFQXoQ,戶外,三重區
瑞芳老街,新北市,新北市瑞芳區瑞芳街,POINT(121.80655 25.10954),https://www.google.com/maps/place/?q=place_id:ChIJq6EfIPdPXTQRBV_5jKosQIY,戶外,瑞芳區
土城藝文館,新北市,新北市土城區和平路24號,POINT(121.44316 24.97310),https://www.google.com/maps/place/?q=place_id:ChIJ31zABSsdaDQRFtwXhT7b-sA,室內,土城區
星光橋,新北市,新北市汐止區鄉長路一段,POINT(121.66254 25.07645),https://www.google.com/maps/place/?q=place_id:ChIJyb-IPBBTXTQRvVhIwRvqexM,戶外,汐止區
北勢溪自行車道,新北市,新北市坪林區坪雙公路,POINT(121.71193 24.94332),https://www.google.com/maps/place/?q=place_id:ChIJyZKfCKBVXTQRtP0SI1Xqyv8,戶外,坪林區
淡水漁人舞台,新北市,新北市淡水區觀海路,POINT(121.41461 25.18163),https://www.google.com/maps/place/?q=place_id:ChIJvSfQDzGlQjQRc17s9VUkxz0,戶外,淡水區
三芝田心子,新北市,新北市三芝區興華里奎柔山路,POINT(121.49116 25.20577),https://www.google.com/maps/place/?q=place_id:ChIJVbSxJlOwQjQRds-C4i_qm4o,戶外,三芝區
野柳里登山步道,新北市,新北市萬里區UnnamedRoad,POINT(121.68548 25.19830),https://www.google.com/maps/place/?q=place_id:ChIJoRGtgf1NXTQRXxIewFGsVY8,戶外,萬里區
芝蘭公園海上觀景平台,新北市,新北市三芝區北勢子20之5號,POINT(121.47251 25.25396),https://www.google.com/maps/place/?q=place_id:ChIJrz9KXzCxQjQR0eDbRCm4xcc,戶外,三芝區
桃源谷,新北市,新北市貢寮區,POINT(121.89358 24.96632),https://www.google.com/maps/place/?q=place_id:ChIJeXaeEzdZXTQRtYo4-p71sdw,戶外,貢寮區
樂福卡丁賽車場,新北市,新北市八里區荖阡坑路18之18號,POINT(121.39781 25.14218),https://www.google.com/maps/place/?q=place_id:ChIJfdjJ-1KkQjQRtZTNH45OWmc,戶外,八里區
國立臺灣圖書館,新北市,新北市中和區中安街85號,POINT(121.51270 25.00143),https://www.google.com/maps/place/?q=place_id:ChIJp3C7et6pQjQRt_fwLcO43As,室內,中和區
百年梯田-石門嵩山,新北市,新北市石門區北19鄉道,POINT(121.56654 25.24424),https://www.google.com/maps/place/?q=place_id:ChIJzVkKRHG0QjQRRdpCvrlPCDY,戶外,石門區
新北市立圖書館林口分館,新北市,新北市林口區忠孝二路55號4之5樓,POINT(121.36409 25.06968),https://www.google.com/maps/place/?q=place_id:ChIJbbviV96mQjQRwMUxMYO_DcQ,室內,林口區
新北市立圖書館林口東勢閱覽室,新北市,新北市林口區麗園一街35號2樓,POINT(121.37719 25.06883),https://www.google.com/maps/place/?q=place_id:ChIJ0a1EjB-nQjQRcbFP8n_ItQ4,室內,林口區
滬尾櫻花大道,新北市,新北市淡水區,POINT(121.46142 25.16885),https://www.google.com/maps/place/?q=place_id:ChIJAQAAABCwQjQRLbiMeGSYq48,戶外,淡水區
興南夜市,新北市,新北市中和區信義街,POINT(121.51073 24.98997),https://www.google.com/maps/place/?q=place_id:ChIJvXF2mXMCaDQRhQxlHSmkn9w,戶外,中和區
湳仔溝鐵馬驛站,新北市,新北市板橋區環河西路五段500號,POINT(121.44802 25.02134),https://www.google.com/maps/place/?q=place_id:ChIJx25wjg-oQjQR3-hwnriPIOY,戶外,板橋區
辰光橋,新北市,新北市三重區,POINT(121.48064 25.05508),https://www.google.com/maps/place/?q=place_id:ChIJoR2NQ-GoQjQRUkYxgvJHtro,戶外,三重區
新北市政府消防局防災宣導主題館,新北市,新北市淡水區中正路15巷5號,POINT(121.43688 25.17182),https://www.google.com/maps/place/?q=place_id:ChIJ-2agilqlQjQRJLaqsPV-oNw,室內,淡水區
陳萬乞古厝,新北市,新北市汐止區,POINT(121.65620 25.06835),https://www.google.com/maps/place/?q=place_id:ChIJ4chHrRRTXTQRHDq8ZOotRlA,戶外,汐止區
員山公園,新北市,新北市中和區員山路455巷,POINT(121.48008 25.00413),https://www.google.com/maps/place/?q=place_id:ChIJCwbfBiioQjQRNWRSLlAsPOU,戶外,中和區
滬尾藝文休閒園區,新北市,新北市淡水區中正路一段2號,POINT(121.42852 25.17583),https://www.google.com/maps/place/?q=place_id:ChIJYX2iTE-lQjQRgILA_CkO4x8,室內,淡水區
中港大排親水步道,新北市,新北市新莊區中華路二段116號,POINT(121.45308 25.04831),https://www.google.com/maps/place/?q=place_id:ChIJ04Lca3yoQjQRhsUmVFT7ajs,戶外,新莊區
汪汪地瓜園地瓜故事館,新北市,新北市萬里區加投路197之6號,POINT(121.64414 25.21500),https://www.google.com/maps/place/?q=place_id:ChIJsft1MgtNXTQRo1cKUJGu5lg,室內,萬里區
八里十三行文化公園,新北市,新北市八里區挖子尾街111號,POINT(121.41323 25.16518),https://www.google.com/maps/place/?q=place_id:ChIJ6w3RQBelQjQRvs7idOzmH1I,戶外,八里區
王子創意文具國,新北市,新北市林口區粉寮路一段86號,POINT(121.39808 25.08006),https://www.google.com/maps/place/?q=place_id:ChIJRdM2xoGnQjQRPL5LRABMAYs,戶外,林口區
安美得傷口照護產業文化館,新北市,新北市五股區號五權路7巷6號8樓,POINT(121.44842 25.06516),https://www.google.com/maps/place/?q=place_id:ChIJvfSSqS2pQjQRxLS-6v-WyIY,室內,五股區
聖瑪莉丹麥麵包莊園&親子樂園,新北市,新北市土城區中山路21號,POINT(121.41801 24.96295),https://www.google.com/maps/place/?q=place_id:ChIJxTDtRAEdaDQR_19jk7DTC-k,室內,土城區
連淨綠色科技概念館,新北市,新北市新店區寶興路45巷9弄4號1樓,POINT(121.54950 24.97457),https://www.google.com/maps/place/?q=place_id:ChIJfUT-ZzEBaDQRdJ7qjwGZzVA,室內,新店區
坪林茶產業文化館,新北市,新北市坪林區坪林街103號台灣2樓,POINT(121.71171 24.93601),https://www.google.com/maps/place/?q=place_id:ChIJJTKj-E7_ZzQRAR20qd6Nowg,室內,坪林區
香帥蛋糕 - 芋製所,新北市,新北市汐止區汐萬路一段211巷26號,POINT(121.65110 25.07166),https://www.google.com/maps/place/?q=place_id:ChIJg0ubPBpTXTQRMa3uFsB6NRE,室內,汐止區
新旺集瓷,新北市,新北市鶯歌區尖山埔路81號,POINT(121.34775 24.95091),https://www.google.com/maps/place/?q=place_id:ChIJkXm_oqweaDQRD83K0Al09yU,室內,鶯歌區
陽明山天籟渡假酒店 Yangmingshan Tien Lai Resort & Spa,新北市,新北市金山區名流路1之7號,POINT(121.59541 25.20194),https://www.google.com/maps/place/?q=place_id:ChIJAQAAAAD_ZzQR1yoaRyW1f3w,室內,金山區
泰山森林書屋,新北市,新北市泰山區辭修路9號,POINT(121.42766 25.05653),https://www.google.com/maps/place/?q=place_id:ChIJM4hVeC6nQjQR4rdoGliD9m8,戶外,泰山區
錦繡莊文化園區,新北市,新北市淡水區瓦磘坑9號,POINT(121.47905 25.18475),https://www.google.com/maps/place/?q=place_id:ChIJcwPIrzqwQjQROSPwXC613Pk,室內,淡水區
中山溫泉公園,新北市,新北市金山區溫泉路3號,POINT(121.64043 25.22157),https://www.google.com/maps/place/?q=place_id:ChIJZ-jOd1lLXTQRQ9MeSeS8WCM,戶外,金山區
牡丹老街,新北市,新北市雙溪區UnnamedRoad,POINT(121.85073 25.05881),https://www.google.com/maps/place/?q=place_id:ChIJ1RTX-ONaXTQR-wtAPER3wVQ,戶外,雙溪區
磺清大橋,新北市,新北市金山區磺清大橋,POINT(121.63519 25.22983),https://www.google.com/maps/place/?q=place_id:ChIJrzLsnlFLXTQRlLXMulfSfEo,戶外,金山區
三貂嶺生態友善隧道,新北市,新北市雙溪區,POINT(121.84309 25.05679),https://www.google.com/maps/place/?q=place_id:ChIJb6lbjkBbXTQRxtq1vlRdhxM,戶外,雙溪區
鶯歌陶趣家DIY馬賽克,新北市,新北市鶯歌區尖山埔路55巷6號,POINT(121.34831 24.95076),https://www.google.com/maps/place/?q=place_id:ChIJUdqVoaweaDQRRGA4rFZN-tY,室內,鶯歌區
臺華窯,新北市,新北市鶯歌區中正一路426號,POINT(121.36158 24.95697),https://www.google.com/maps/place/?q=place_id:ChIJkTacS6oeaDQRkYebe1TqwYw,室內,鶯歌區
四腳亭砲台,新北市,新北市瑞芳區,POINT(121.78287 25.11659),https://www.google.com/maps/place/?q=place_id:ChIJzWBD7MNPXTQR_--ZHQuzfj4,戶外,瑞芳區
鹽寮抗日紀念碑,新北市,新北市貢寮區,POINT(121.92720 25.04266),https://www.google.com/maps/place/?q=place_id:ChIJQ29zCetcXTQR43HXCa_VHOc,戶外,貢寮區
板橋迪毅堂,新北市,新北市板橋區館前西路92號,POINT(121.45736 25.00736),https://www.google.com/maps/place/?q=place_id:ChIJDSd02acCaDQRGqnH4A5j_os,戶外,板橋區
燦光寮古道,新北市,新北市雙溪區UnnamedRd,POINT(121.85765 25.08151),https://www.google.com/maps/place/?q=place_id:ChIJrdnXiipbXTQRgJyAEMOpqeE,戶外,雙溪區
四分尾山,新北市,新北市汐止區石汐路,POINT(121.68066 25.04119),https://www.google.com/maps/place/?q=place_id:ChIJA8VBO3xUXTQRQWEUlHM4ZYI,戶外,汐止區
觀音山遊客中心 (觀音山管理站),新北市,新北市五股區凌雲路三段130號,POINT(121.41803 25.12954),https://www.google.com/maps/place/?q=place_id:ChIJN493mO6lQjQRicPysPoE46c,室內,五股區
野柳海洋世界,新北市,新北市萬里區港東路167之3號,POINT(121.69136 25.20519),https://www.google.com/maps/place/?q=place_id:ChIJ_XWXKXRMXTQRHRNq6ov7-rQ,戶外,萬里區
土城媽祖田運動公園,新北市,新北市土城區,POINT(121.42037 24.96668),https://www.google.com/maps/place/?q=place_id:ChIJi045ruccaDQRUWLB-PY2vjU,戶外,土城區
八里左岸公園,新北市,新北市八里區觀海大道36號,POINT(121.43003 25.16085),https://www.google.com/maps/place/?q=place_id:ChIJY1SM0hSlQjQRMs2Ju_qg8oo,戶外,八里區
八里商港公園,新北市,新北市八里區商港三路商港一路商港七路交叉口,POINT(121.39894 25.15012),https://www.google.com/maps/place/?q=place_id:ChIJk8qQWFWkQjQRmX_J3g-d-4E,戶外,八里區
宏匯廣場,新北市,新北市新莊區新北大道四段3號,POINT(121.44951 25.05963),https://www.google.com/maps/place/?q=place_id:ChIJZcvrU1-pQjQRmj8NpFikXmI,室內,新莊區
晶冠廣場,新北市,新北市新莊區五工路66號,POINT(121.45849 25.06372),https://www.google.com/maps/place/?q=place_id:ChIJhSsltJuoQjQRHfUhMalDXRA,戶外,新莊區
板樹體育館,新北市,新北市板橋區溪城路90號,POINT(121.42766 24.98121),https://www.google.com/maps/place/?q=place_id:ChIJhwe7iyMdaDQRbPLEivllJ00,室內,板橋區
國家電影及視聽文化中心,新北市,新北市新莊區文藝路2號,POINT(121.44710 25.05606),https://www.google.com/maps/place/?q=place_id:ChIJSW7FS4CoQjQRgPmdw8wKSEA,室內,新莊區
星際遊戲場,新北市,新北市汐止區長江街180號,POINT(121.66486 25.07865),https://www.google.com/maps/place/?q=place_id:ChIJ6XiB6hFTXTQRpjkCAiZqf8U,戶外,汐止區
新北市新莊體育園區,新北市,新北市新莊區和興街66號,POINT(121.44993 25.04152),https://www.google.com/maps/place/?q=place_id:ChIJjw2-z3eoQjQRqUbHEiPoe20,戶外,新莊區
水牛坑越野場地,新北市,新北市林口區西部濱海公路625號,POINT(121.31883 25.11982),https://www.google.com/maps/place/?q=place_id:ChIJ4z5kWWOhQjQRcl-uSRbQCN0,戶外,林口區
光明山稜線,新北市,新北市鶯歌區建德二巷,POINT(121.36424 24.96679),https://www.google.com/maps/place/?q=place_id:ChIJMy8Q1H0daDQR2i-x1Nw-HEE,戶外,鶯歌區
HA SOCK襪子娃娃專賣店,新北市,新北市石碇區碇坪路一段136之1號,POINT(121.65967 24.99130),https://www.google.com/maps/place/?q=place_id:ChIJH1Z2MRBVXTQR56GPx5D7SXQ,室內,石碇區
猴硐遊客中心,新北市,新北市瑞芳區,POINT(121.83132 25.09191),https://www.google.com/maps/place/?q=place_id:ChIJ4XsD5kpFXTQR0e7zsUHkJIA,室內,瑞芳區
猴硐神社,新北市,新北市瑞芳區侯硐路61號,POINT(121.82941 25.08796),https://www.google.com/maps/place/?q=place_id:ChIJRw6w8LRaXTQRxP_xS0_jpbE,戶外,瑞芳區
龍門吊橋,新北市,新北市貢寮區,POINT(121.93553 25.02208),https://www.google.com/maps/place/?q=place_id:ChIJga_iG1hcXTQRcDWvj2z1mrI,戶外,貢寮區
鮮物本舖,新北市,新北市貢寮區美灔山街65之3號,POINT(121.91965 25.07236),https://www.google.com/maps/place/?q=place_id:ChIJp_j5A4hdXTQRyd6T_q2kH3Y,戶外,貢寮區
斬龍山遺址文化公園,新北市,新北市土城區金城路二段37號,POINT(121.44940 24.97774),https://www.google.com/maps/place/?q=place_id:ChIJCd_lyWEDaDQR-Uq1s9a4XRc,戶外,土城區
安心橋,新北市,新北市中和區新店溪上,POINT(121.52355 24.98559),https://www.google.com/maps/place/?q=place_id:ChIJw9fwb6oDaDQREPm2ubKAFkU,戶外,中和區
大鵬足湯公園,新北市,新北市萬里區加投路81號,POINT(121.64831 25.21300),https://www.google.com/maps/place/?q=place_id:ChIJs8NhZuVNXTQRUjkOSvpn7NI,戶外,萬里區
三芝遊客中心,新北市,新北市三芝區埔坪里埔頭坑164之2號,POINT(121.50797 25.24905),https://www.google.com/maps/place/?q=place_id:ChIJr8hZnDOxQjQRdN0NMKsDryA,室內,三芝區
新北大橋,新北市,新北市三重區新北環河快速道路,POINT(121.48389 25.04703),https://www.google.com/maps/place/?q=place_id:ChIJY7sl8fioQjQR2li6Z19SjVk,戶外,三重區
五股夏綠地,新北市,新北市五股區中興路四段1之6號,POINT(121.44154 25.07859),https://www.google.com/maps/place/?q=place_id:ChIJtS1mnB-mQjQRkD0sxFTfNyQ,戶外,五股區
台中大遠百,台中市,台中市西屯區台灣大道三段251號,POINT(120.64459 24.16455),https://www.google.com/maps/place/?q=place_id:ChIJuaGhlow9aTQRfHNZ8O0BGxw,室內,西屯區
白冷圳紀念公園,台中市,台中市新社區,POINT(120.82993 24.16777),https://www.google.com/maps/place/?q=place_id:ChIJl3VHlx4faTQRZmvCxvD4TWw,戶外,新社區
八二三砲戰紀念公園,台中市,台中市北屯區昌平東五路,POINT(120.68926 24.18755),https://www.google.com/maps/place/?q=place_id:ChIJwyeh-ZUXaTQRupe4mwXeKIU,戶外,北屯區
臺中公園,台中市,台中市北區雙十路一段65號,POINT(120.68448 24.14482),https://www.google.com/maps/place/?q=place_id:ChIJ5SQWm2s9aTQRO9CRyPBXThA,戶外,北區
中正公園,台中市,台中市北區,POINT(120.68304 24.15624),https://www.google.com/maps/place/?q=place_id:ChIJS_FeDmQ9aTQRtAasFaeTrOw,戶外,北區
台中市中山堂,台中市,台中市北區學士路98號,POINT(120.68278 24.15528),https://www.google.com/maps/place/?q=place_id:ChIJSfUPL2Q9aTQRQAo8NEeFoLg,戶外,北區
中正露營區精神碉堡總集合場,台中市,台中市北屯區連坑巷,POINT(120.78400 24.17240),https://www.google.com/maps/place/?q=place_id:ChIJUR0CLt0YaTQRVla8HMFrIl8,戶外,北屯區
逢甲夜市,台中市,台中市西屯區文華路,POINT(120.64549 24.17591),https://www.google.com/maps/place/?q=place_id:ChIJK4W2WSIWaTQROebP2ugIGg8,戶外,西屯區
台中文心玉市-天目城,台中市,台中市南屯區五權西路二段957號,POINT(120.63277 24.14507),https://www.google.com/maps/place/?q=place_id:ChIJ31-G1Y09aTQR04apKKyA5Zo,戶外,南屯區
麗寶樂園,台中市,台中市后里區福容路8號,POINT(120.69552 24.32305),https://www.google.com/maps/place/?q=place_id:ChIJ1bZU8hkQaTQRqWPxCYpghHE,戶外,后里區
月眉糖廠,台中市,台中市后里區甲后路二段350號,POINT(120.69443 24.31402),https://www.google.com/maps/place/?q=place_id:ChIJz_SjihMQaTQRBGODHZscDec,室內,后里區
美術園道,台中市,台中市西區五權西四街,POINT(120.66286 24.13597),https://www.google.com/maps/place/?q=place_id:ChIJS5wOMaY9aTQRzbwOK89zWCo,戶外,西區
台中州廳,台中市,台中市西區民權路99號,POINT(120.67848 24.13856),https://www.google.com/maps/place/?q=place_id:ChIJHaSuCKoQaTQRWyBU6rIEoIk,室內,西區
臺中市港區藝術中心,台中市,台中市清水區忠貞路21號,POINT(120.55767 24.26946),https://www.google.com/maps/place/?q=place_id:ChIJl3YDipsUaTQRkAUn1vk8XfA,室內,清水區
后里馬場,台中市,台中市后里區寺山路41號,POINT(120.73582 24.29864),https://www.google.com/maps/place/?q=place_id:ChIJJ1gzQHUQaTQRV76ivEDUqoI,戶外,后里區
臺中市公有第二零售市場,台中市,台中市中區三民路二段87號,POINT(120.67876 24.14242),https://www.google.com/maps/place/?q=place_id:ChIJFcuTyhI9aTQRVG2bVY9qD70,戶外,中區
臺中都會公園,台中市,台中市西屯區都會園路1215巷140號,POINT(120.59784 24.20799),https://www.google.com/maps/place/?q=place_id:ChIJoydnAr8VaTQRsPnBWYHjA-c,戶外,西屯區
東協廣場,台中市,台中市中區綠川西街135號,POINT(120.68389 24.13928),https://www.google.com/maps/place/?q=place_id:ChIJ8TvakRQ9aTQRtgcWLqEO-F4,戶外,中區
路思義教堂,台中市,台中市西屯區台灣大道四段1727號,POINT(120.60055 24.17890),https://www.google.com/maps/place/?q=place_id:ChIJp6dwUB4-aTQRTQhFCHoWYqQ,戶外,西屯區
八仙山國家森林遊樂區,台中市,台中市和平區東關路一段200之8號,POINT(121.00250 24.18056),https://www.google.com/maps/place/?q=place_id:ChIJ79f6-D7kaDQRHaQqCw9elXA,戶外,和平區
大雪山國家森林遊樂區,台中市,台中市和平區雪山路18號,POINT(120.97512 24.24456),https://www.google.com/maps/place/?q=place_id:ChIJo_KBYGjjaDQRAeXct0zwb5Y,戶外,和平區
